nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
Kepler-1396 b,95.7001205960035,207000000.0,494000000.0,0.1406
Kepler-1399 b,97.27166112341797,125000000.0,210000000.0,0.0276
Kepler-14 b,50.98627591612152,1273300000.0,266966000000.0,0.0771
Kepler-140 b,96.58308689514706,161000000.0,322000000.0,0.045
Kepler-140 c,96.21586602955166,180000000.0,389000000.0,0.414
Kepler-1400 b,96.56367427329842,162000000.0,326000000.0,0.0771
Kepler-1401 b,96.44872305548456,168000000.0,346000000.0,0.0975
Kepler-1402 b,99.64582209273931,0.76,0.363,0.0322
Kepler-1403 b,95.56612762406505,214000000.0,522000000.0,0.064
Kepler-1404 b,95.8154464615816,201000000.0,470000000.0,0.1143
Kepler-1405 b,92.04739733274289,396000000.0,1490000000.0,0.1778
Kepler-1406 b,97.56062110349114,110000000.0,137000000.0,0.0987
Kepler-1407 b,95.35404315815215,225000000.0,569000000.0,0.1502
Kepler-141 b,99.64578420093768,0.69,0.257,0.039
Kepler-141 c,96.96572027741493,141000000.0,257000000.0,0.067
Kepler-1410 b,96.25526455096235,178000000.0,382000000.0,0.2543
Kepler-1411 b,94.25337729465298,282000000.0,835000000.0,0.4001
Kepler-1413 b,96.1802093550787,182000000.0,397000000.0,0.1066
Kepler-1414 b,97.30982533428929,123000000.0,204000000.0,0.0426
Kepler-1416 b,99.6458411048933,0.88,0.615,0.0257
Kepler-1418 b,96.48664791154805,166000000.0,339000000.0,0.131
Kepler-1419 b,94.17771633210256,286000000.0,855000000.0,0.2391
Kepler-142 b,95.8543522316124,199000000.0,462000000.0,0.032
Kepler-142 c,94.1790487455193,286000000.0,855000000.0,0.057
Kepler-142 d,95.52632831735424,216000000.0,531000000.0,0.242
Kepler-1420 b,97.21422916029694,128000000.0,218000000.0,0.0671
Kepler-1422 b,95.79614460059685,202000000.0,474000000.0,0.1499
Kepler-1423 b,97.6371085014338,106000000.0,120000000.0,0.1586
Kepler-1426 b,96.67845937230827,156000000.0,305000000.0,0.1187
Kepler-1427 b,97.56103145199053,110000000.0,137000000.0,0.0197
Kepler-1429 b,97.19519208640826,129000000.0,221000000.0,0.055
Kepler-143 b,95.04631256359282,241000000.0,639000000.0,0.127
Kepler-143 c,93.19212520051923,337000000.0,1130000000.0,0.181
Kepler-1430 b,97.40663847317535,118000000.0,176000000.0,0.0304
