nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
HD 20794 f,77.71253365153945,228000000.0,582000000.0,13541000000.0
HD 208487 b,62.508647051250456,1420000000.0,16526500000.0,0.524
HD 208527 b,32.11731362309844,1250000000.0,314640000000.0,21000000000.0
HD 209458 b,65.22356315452772,1558051000.0,23201590000.0,0.04707
HD 210193 b,54.413698852379255,1430000000.0,15310000000.0,14870000000.0
HD 210277 b,49.8203697087035,1360000000.0,41000070000.0,11300000000.0
HD 210702 b,57.30721386994006,1360000000.0,48151003660.0,10790000000.0
HD 211403 b,42.71972760117925,1280000000.0,176076937478.0,0.768
HD 211970 b,88.64106851517857,366000000.0,1300000000.0,0.143
HD 212301 b,68.99133845847106,1420000000.0,16209330000.0,0.03
HD 212771 b,52.04164904376737,1330000000.0,75961370000.0,11900000000.0
HD 213240 b,24.402517365646027,1280000000.0,165588600047.0,18900000000.0
HD 213472 b,14.131109529684021,1310000000.0,111239942450.0,130000000000.0
HD 213519 b,84.01203334257868,299000000.0,921702380.0,0.099
HD 213885 b,95.95542626360994,174500000.0,883000000.0,0.02012
HD 213885 c,89.99615852265491,471000000.0,1995000000.0,0.056798
HD 21411 b,70.160043626639,952000000.0,6590000000.0,0.362
HD 215152 b,97.15030058438366,119000000.0,181900000.0,0.057638
HD 215152 c,97.18772011825394,117000000.0,172000000.0,0.067393
HD 215152 d,96.5595327472513,148000000.0,280100000.0,0.08799
HD 215152 e,96.47017931096771,151000000.0,287700000.0,0.15417
HD 215497 b,90.95162454500935,240000000.0,635660000.0,0.05
HD 215497 c,55.373155235346,1300000000.0,11123994245.0,13100000000.0
HD 216435 b,49.633595027513145,1370000000.0,40040000000.0,25600000000.0
HD 216437 b,26.485765880140196,1300000000.0,133487930940.0,25700000000.0
HD 216520 b,91.38902284917938,318000000.0,1026000000.0,0.198
HD 216520 c,90.55312316707227,303000000.0,944000000.0,0.528
HD 216536 b,56.800407326113444,1380000000.0,33372150000.0,0.61
HD 216770 b,59.09019340802178,1410000000.0,18116310000.0,0.46
HD 21693 b,91.29521350049261,280000000.0,823000000.0,0.1455
HD 21693 c,89.56797954146077,434000000.0,1737000000.0,0.2586
HD 217107 b,62.642229964473174,1360000000.0,41317900000.0,0.08
HD 217107 c,20.322575178990196,1320000000.0,82632000000.0,53200000000.0
HD 217786 c,84.80153469229786,261000000.0,731005336.0,0.038
HD 217958 b,42.13307970531856,1420000000.0,16654208527.0,37580000000.0
HD 218566 b,71.85180026178759,932000000.0,6356600000.0,0.69
HD 219134 b,96.30354429612842,160200000.0,474000000.0,0.03876
HD 219134 c,95.62675710426574,151100000.0,436000000.0,0.0653
HD 219134 d,92.86862884544146,161000000.0,1617000000.0,0.237
HD 219134 f,93.36550454729954,131000000.0,730000000.0,0.1463
HD 219134 g,92.75010884550127,328000000.0,1080622000.0,0.3753
HD 219134 h,52.699518624663014,1270000000.0,10806220000.0,31100000000.0
HD 219139 b,64.94752553377954,1400000000.0,24790615746.0,0.94
HD 219415 b,37.889857696769525,1380000000.0,31783000000.0,32000000000.0
HD 219666 b,89.17762529169609,489800000.0,1760000000.0,0.06356
HD 219828 b,88.52995825475311,459000000.0,1906970442.0,0.049
HD 220197 b,59.16831294516864,932000000.0,6356600000.0,27290000000.0
HD 220689 b,44.51315706872612,1370000000.0,38139408840.0,33960000000.0
HD 220773 b,27.410544506176997,1360000000.0,46080000000.0,49400000000.0
