nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
Kepler-333 c,72.38209143660653,111000000.0,141000000.0,0.135
Kepler-334 b,75.15185937604942,112000000.0,146000000.0,0.061
Kepler-334 c,73.20993692958477,143000000.0,263000000.0,0.107
Kepler-334 d,71.40805282263153,141000000.0,257000000.0,0.168
Kepler-335 b,68.64261781472975,339000000.0,1140000000.0,0.075
Kepler-335 c,60.561668356972255,307000000.0,964000000.0,0.356
Kepler-336 b,75.94735258751396,102000000.0,104000000.0,0.033
Kepler-336 c,71.86550528545011,210000000.0,506000000.0,0.092
Kepler-336 d,69.44903543277438,237000000.0,621000000.0,0.154
Kepler-337 b,74.33811028746362,154000000.0,299000000.0,0.045
Kepler-337 c,71.98923835975151,205000000.0,486000000.0,0.093
Kepler-338 b,67.23318926473063,244000000.0,3060000000.0,0.117
Kepler-338 c,69.24381725002773,234000000.0,608000000.0,0.172
Kepler-338 d,64.34284148107248,300000000.0,927000000.0,0.257
Kepler-339 b,74.40585329175975,142000000.0,260000000.0,0.055
Kepler-339 c,74.23159721777019,115000000.0,730000000.0,0.069
Kepler-339 d,72.85988472655981,117000000.0,1470000000.0,0.091
Kepler-340 b,69.8756158131283,253000000.0,694000000.0,0.134
Kepler-340 c,66.25551762694695,337000000.0,1130000000.0,0.178
Kepler-341 b,75.02147893364851,118000000.0,176000000.0,0.06
Kepler-341 c,73.1989044121824,170000000.0,353000000.0,0.08
Kepler-341 d,69.83660604811234,185000000.0,408000000.0,0.182
Kepler-341 e,67.22748547517426,199000000.0,462000000.0,0.242
Kepler-342 b,70.61183146058012,225000000.0,569000000.0,0.128
Kepler-342 c,69.75097020107948,196000000.0,450000000.0,0.185
Kepler-342 d,66.28816107475471,249000000.0,676000000.0,0.242
Kepler-343 b,71.09682836930514,241000000.0,639000000.0,0.088
Kepler-343 c,70.03844992652127,202000000.0,474000000.0,0.167
Kepler-344 b,68.57872328122224,261000000.0,732000000.0,0.153
Kepler-344 c,60.90823138361348,295000000.0,901000000.0,0.488
Kepler-345 b,77.62309432610105,0.74,0.48,0.066
Kepler-346 b,70.7593716576557,266000000.0,756000000.0,0.071
Kepler-346 c,66.97663604925124,307000000.0,964000000.0,0.168
Kepler-347 b,71.74290070913969,197000000.0,454000000.0,0.11
Kepler-347 c,70.16081463338256,175000000.0,371000000.0,0.183
Kepler-347 d,60.64857550012017,304000000.0,948000000.0,0.3802
Kepler-348 b,73.8263910319922,152000000.0,292000000.0,0.076
Kepler-348 c,72.79727183517171,133000000.0,233000000.0,0.138
Kepler-349 b,63.35264177588136,190000000.0,9450000000.0,0.065
Kepler-349 c,71.85322723457064,196000000.0,450000000.0,0.105
Kepler-35 b,44.78530077597331,816000000.0,4036300000.0,0.60347
Kepler-350 b,70.9471316317624,185000000.0,1690000000.0,0.104
Kepler-350 c,68.18620038611819,310000000.0,610000000.0,0.1385
Kepler-350 d,66.7015177262218,280000000.0,1490000000.0,0.1786
Kepler-351 b,65.53109992772191,306000000.0,480000000.0,0.214
Kepler-351 c,61.521930278940225,319000000.0,1110000000.0,0.287
Kepler-352 b,77.22631534483814,0.86,0.566,0.085
Kepler-352 c,73.17470143201422,124000000.0,207000000.0,0.118
Kepler-353 b,77.8666329810112,0.89,0.64,0.051
Kepler-353 c,73.99574791700316,138000000.0,248000000.0,0.065
Kepler-354 b,73.19939363953674,184000000.0,404000000.0,0.054
Kepler-354 c,72.89999244569684,131000000.0,227000000.0,0.115
Kepler-354 d,71.99076360968245,124000000.0,207000000.0,0.146
Kepler-355 b,73.38886860350809,146000000.0,273000000.0,0.102
Kepler-355 c,67.72380085055867,271000000.0,780000000.0,0.179
Kepler-356 b,74.05920519942404,157000000.0,309000000.0,0.057
Kepler-356 c,72.1318874478082,181000000.0,393000000.0,0.115
Kepler-357 b,73.04927185672673,184000000.0,404000000.0,0.063
Kepler-357 c,69.17550448504068,267000000.0,761000000.0,0.12
Kepler-357 d,62.074389371362926,343000000.0,1160000000.0,0.246
Kepler-358 b,66.44792131228584,272000000.0,785000000.0,0.21
Kepler-358 c,61.195435586888884,285000000.0,850000000.0,0.381
Kepler-359 b,65.37541920956707,353000000.0,1220000000.0,0.178
Kepler-360 b,74.04300489304785,165000000.0,336000000.0,0.044
Kepler-360 c,72.22827902702866,210000000.0,506000000.0,0.075
Kepler-361 b,73.79792147890423,145000000.0,270000000.0,0.086
Kepler-361 c,63.839271238864626,252000000.0,690000000.0,0.3
Kepler-362 b,77.18545975388464,0.88,0.615,0.087
Kepler-362 c,69.38197984630212,145000000.0,270000000.0,0.207
Kepler-363 b,75.31740007657832,116000000.0,165000000.0,0.048
Kepler-363 c,66.59344383792279,169000000.0,6640000000.0,0.079
Kepler-363 d,71.65271451906673,205000000.0,486000000.0,0.107
Kepler-364 b,70.93681506180539,155000000.0,302000000.0,0.178
Kepler-364 c,64.15418484508511,215000000.0,527000000.0,0.312
Kepler-365 b,71.8707339823268,204000000.0,482000000.0,0.098
Kepler-365 c,71.89088297182052,164000000.0,333000000.0,0.137
Kepler-366 b,74.55373018217803,146000000.0,273000000.0,0.045
Kepler-366 c,72.27692465099386,179000000.0,386000000.0,0.11
Kepler-367 b,69.78788602310406,130000000.0,224000000.0,0.201
Kepler-367 c,67.6909112668612,120000000.0,187000000.0,0.253
Kepler-368 b,65.97091495490636,326000000.0,1070000000.0,0.186
Kepler-368 c,58.17894692966502,388000000.0,1430000000.0,0.36
Kepler-369 b,75.53471781347528,113000000.0,151000000.0,0.03
Kepler-369 c,72.94522055308073,141000000.0,257000000.0,0.094
Kepler-37 e,70.17953719466254,0.37,810000000.0,0.25
Kepler-370 b,74.01122470248153,159000000.0,315000000.0,0.054
Kepler-370 c,70.97153450220554,191000000.0,431000000.0,0.14
Kepler-371 b,68.66076148175674,189000000.0,423000000.0,0.2
Kepler-371 c,64.18572764158925,178000000.0,382000000.0,0.313
Kepler-372 b,74.28337158308626,136000000.0,242000000.0,0.075
Kepler-372 c,70.32178984735361,209000000.0,502000000.0,0.154
Kepler-372 d,69.9063050640805,169000000.0,350000000.0,0.201
Kepler-373 b,74.48093131056731,136000000.0,242000000.0,0.06
Kepler-373 c,73.11563821559034,124000000.0,207000000.0,0.126
Kepler-374 b,75.93889569230556,103000000.0,108000000.0,0.029
Kepler-374 c,75.53681786719298,110000000.0,137000000.0,0.042
Kepler-374 d,74.68956387869581,131000000.0,227000000.0,0.056
Kepler-375 b,73.25090993638058,145000000.0,270000000.0,0.101
Kepler-375 c,68.762581480432,265000000.0,751000000.0,0.141
Kepler-376 b,75.3744184355081,107000000.0,124000000.0,0.057
Kepler-376 c,72.02799271777265,179000000.0,386000000.0,0.115
Kepler-377 b,73.35321547298837,139000000.0,251000000.0,0.109
Kepler-377 c,69.35812232151291,206000000.0,490000000.0,0.182
Kepler-378 b,76.31891902242754,0.75,0.347,0.112
Kepler-378 c,74.3929501012266,0.7,0.271,0.166
Kepler-379 b,71.4900714790386,166000000.0,339000000.0,0.152
Kepler-379 c,63.34384302212434,229000000.0,586000000.0,0.326
Kepler-380 b,75.182958191658,119000000.0,181000000.0,0.05
Kepler-380 c,74.40443092681238,127000000.0,215000000.0,0.078
Kepler-381 b,77.89162241794735,0.99,0.937,0.066
Kepler-381 c,73.96123759362278,112000000.0,146000000.0,0.117
Kepler-382 b,74.62791910687115,132000000.0,230000000.0,0.055
Kepler-382 c,72.87142816204987,159000000.0,315000000.0,0.097
Kepler-383 b,73.47922354596734,132000000.0,230000000.0,0.095
Kepler-383 c,70.93998763579599,124000000.0,207000000.0,0.172
Kepler-384 b,72.57760750145854,112000000.0,146000000.0,0.148
Kepler-384 c,69.12934804321424,113000000.0,151000000.0,0.236
Kepler-385 b,69.50705760970631,273000000.0,1280000000.0,0.097
Kepler-385 c,67.97307744982567,304000000.0,1320000000.0,0.127
Kepler-386 b,73.3831412588375,139000000.0,251000000.0,0.096
Kepler-386 c,70.93930921797151,158000000.0,312000000.0,0.155
Kepler-387 b,75.20332339630161,103000000.0,108000000.0,0.068
Kepler-387 c,76.95844304540898,0.89,0.64,0.098
Kepler-388 b,78.26072990180256,0.81,0.457,0.036
Kepler-388 c,76.73907811669893,0.86,0.566,0.093
Kepler-389 b,74.425940151978,151000000.0,289000000.0,0.041
Kepler-389 c,72.86587266232549,146000000.0,273000000.0,0.11
Kepler-390 b,77.72492292462947,0.82,0.477,0.065
Kepler-390 c,76.77469794515696,0.79,0.418,0.101
Kepler-391 b,69.07383934957099,320000000.0,1030000000.0,0.082
Kepler-391 c,66.10469976160483,354000000.0,1230000000.0,0.161
Kepler-392 b,75.6061719335307,100000000.0,0.972,0.059
Kepler-392 c,74.46358586762366,110000000.0,137000000.0,0.093
Kepler-393 b,74.11812830067336,129000000.0,221000000.0,0.091
Kepler-393 c,73.19585569446551,133000000.0,233000000.0,0.124
Kepler-394 b,73.46880553609614,160000000.0,319000000.0,0.083
Kepler-394 c,72.68766415582488,166000000.0,339000000.0,0.11
Kepler-395 b,75.16383649179467,103000000.0,108000000.0,0.061
Kepler-395 c,70.15975483685249,132000000.0,230000000.0,0.177
Kepler-397 b,68.95946509757681,246000000.0,662000000.0,0.144
Kepler-398 b,78.12423577115604,0.93,0.749,0.044
Kepler-398 c,74.56177172187644,101000000.0,101000000.0,0.087
Kepler-398 d,77.71045115679068,0.88,0.615,0.0618
Kepler-399 b,76.56949125107552,0.96,0.84,0.103
Kepler-399 c,71.11802456023196,143000000.0,263000000.0,0.155
Kepler-399 d,65.16293840172652,189000000.0,423000000.0,0.261
Kepler-4 b,66.32798022523983,400200000.0,2447200000.0,0.0456
Kepler-400 b,73.18104218681921,165000000.0,336000000.0,0.087
Kepler-400 c,72.36008373610605,149000000.0,283000000.0,0.134
Kepler-401 b,72.21351194930129,171000000.0,357000000.0,0.122
Kepler-401 c,66.05742162712929,215000000.0,527000000.0,0.269
Kepler-402 b,75.08026603029612,122000000.0,198000000.0,0.051
Kepler-402 c,73.8594719711967,156000000.0,305000000.0,0.068
Kepler-402 d,73.91906101466232,138000000.0,248000000.0,0.087
Kepler-402 e,73.35715838413793,146000000.0,273000000.0,0.102
Kepler-403 b,74.54629541711502,125000000.0,210000000.0,0.076
Kepler-403 c,66.10858164604,175000000.0,371000000.0,0.297
Kepler-404 b,73.77316847988321,127000000.0,215000000.0,0.102
Kepler-404 c,72.13063131006793,172000000.0,361000000.0,0.118
Kepler-405 b,71.76821593174603,208000000.0,498000000.0,0.095
Kepler-405 c,61.32978858007824,466000000.0,1960000000.0,0.188
Kepler-41 b,29.494209912616178,1446000000.0,17798000000.0,0.03101
Kepler-410 A b,59.81156852019802,283800000.0,844000000.0,0.1226
Kepler-411 b,61.45611876109202,240100000.0,2560000000.0,0.0375
Kepler-411 c,58.8135088265718,442100000.0,2640000000.0,0.0739
Kepler-411 d,53.51806695016295,331900000.0,1520000000.0,0.279
Kepler-411 e,66.4223439448001,328000000.0,1080000000.0,0.186
Kepler-412 b,18.76627294213141,1503126900.0,29907803000.0,0.02897
Kepler-413 b,45.11426476931895,434700000.0,6700000000.0,0.3553
Kepler-415 b,62.5165019023567,121000000.0,11990000000.0,0.0426
Kepler-415 c,72.24751331756416,201000000.0,470000000.0,0.0695
Kepler-416 d,74.18311607597285,161000000.0,322000000.0,0.0407
Kepler-417 b,70.33307644112597,231000000.0,1100000000.0,0.1006
Kepler-417 c,69.25692795587155,269000000.0,770000000.0,0.1194
Kepler-422 b,32.98981493201464,1289000000.0,13666000000.0,0.082
Kepler-423 b,29.273098765115964,1336100000.0,18910100000.0,0.03585
Kepler-424 b,25.000341407421715,998000000.0,32735000000.0,0.044
Kepler-430 b,64.63401720315349,325000000.0,1060000000.0,0.2244
Kepler-430 c,64.26730705498514,175000000.0,371000000.0,0.4757
Kepler-431 b,77.71516625637211,0.764,0.37,0.0719
Kepler-431 c,77.42958474371582,0.668,0.229,0.0847
Kepler-431 d,74.21074650295871,111000000.0,141000000.0,0.1045
Kepler-435 b,12.905856905037567,2231000000.0,26697000000.0,0.0948
Kepler-444 b,69.45888234945981,0.403,0.0374,0.04178
Kepler-445 b,74.27750260487846,158000000.0,312000000.0,0.0217
Kepler-445 c,71.4308040638046,251000000.0,685000000.0,0.0301
Kepler-445 d,74.37775903791066,125000000.0,210000000.0,0.0439
Kepler-446 b,74.70474140482455,150000000.0,286000000.0,0.0182
Kepler-446 c,75.54633922989247,111000000.0,141000000.0,0.0283
Kepler-446 d,74.56549054155185,135000000.0,239000000.0,0.0403
Kepler-447 b,10.793579308537874,1849000000.0,43541000000.0,0.0769
Kepler-449 b,71.79586400802286,205600000.0,488000000.0,0.1027
Kepler-449 c,65.12556109945281,276400000.0,807000000.0,0.1979
Kepler-45 b,30.421127596240826,1076000000.0,16049700000.0,0.03
Kepler-457 d,69.20145053489951,298467257.0,919000000.0,0.0996
Kepler-46 d,73.54688597848717,164000000.0,333000000.0,0.067
Kepler-47 b,64.91735282080141,305000000.0,207000000.0,0.2877
Kepler-476 b,68.4278068081394,308000000.0,969000000.0,0.1126
Kepler-477 b,71.71969923599322,207000000.0,494000000.0,0.0911
Kepler-478 b,69.60871944251411,271000000.0,780000000.0,0.1032
Kepler-49 b,70.60896191893973,257900000.0,977000000.0,0.05929
Kepler-49 c,71.11849555577399,244400000.0,838000000.0,0.07821
Kepler-495 b,63.510049899648465,523000000.0,2380000000.0,0.0427
Kepler-495 c,74.80099621189576,121936414.0,198000000.0,0.0614
Kepler-496 b,71.44821249353714,232000000.0,599000000.0,0.0747
Kepler-497 b,60.89653841992722,604000000.0,3040000000.0,0.0457
Kepler-498 b,69.23218396585742,303000000.0,943000000.0,0.0897
Kepler-499 b,72.26793665993523,217000000.0,535000000.0,0.0598
Kepler-501 b,66.05474834241471,430000000.0,1710000000.0,0.0627
Kepler-501 c,73.90857206818889,168119739.0,347000000.0,0.0467
Kepler-502 b,64.81215612242833,477000000.0,2040000000.0,0.0535
Kepler-504 b,73.26424185865251,159000000.0,315000000.0,0.0646
Kepler-505 b,67.77193082469057,260000000.0,727000000.0,0.1445
Kepler-51 b,54.69498376320624,710000000.0,210000000.0,0.2514
Kepler-51 c,48.41217456787149,900000000.0,400000000.0,0.384
Kepler-51 d,45.945026965110394,970000000.0,760000000.0,0.509
Kepler-515 b,72.04636147023743,146000000.0,273000000.0,0.1333
Kepler-516 b,58.66278256531312,574000000.0,2790000000.0,0.1992
Kepler-529 b,73.6698124219531,186000000.0,412000000.0,0.0309
Kepler-529 c,71.65482335818261,200000000.0,466000000.0,0.1075
Kepler-529 d,65.96237694601383,279502603.0,822000000.0,0.2134
Kepler-534 b,70.52069403913274,224000000.0,565000000.0,0.1272
Kepler-534 c,74.55618746072484,122700000.0,202000000.0,0.0761
Kepler-54 b,73.50520744888418,210000000.0,0.98,0.0619
Kepler-54 c,74.05905028930597,123000000.0,0.7,0.0809
Kepler-546 b,57.647796279720794,700000000.0,3910000000.0,0.0502
Kepler-547 b,66.91087245264787,400000000.0,1510000000.0,0.058
Kepler-549 d,63.51027145050467,420000000.0,1640000000.0,0.1575
Kepler-55 b,64.29654428034912,243000000.0,4300000000.0,0.1593
Kepler-55 c,59.81830449545125,221000000.0,6980000000.0,0.2095
Kepler-55 d,74.36721422982451,159000000.0,315000000.0,0.029
Kepler-55 e,74.11250911232904,155000000.0,302000000.0,0.048
Kepler-55 f,73.16665270777989,159000000.0,315000000.0,0.081
Kepler-550 b,65.2452512977896,442000000.0,1790000000.0,0.0747
Kepler-551 b,69.67854414430641,273000000.0,790000000.0,0.0893
Kepler-552 b,67.17154340538266,395000000.0,1480000000.0,0.0612
Kepler-555 b,68.81503663442518,283000000.0,840000000.0,0.1201
Kepler-557 b,71.15238694413479,267000000.0,761000000.0,0.0469
Kepler-558 b,68.19711622756091,237000000.0,621000000.0,0.1759
Kepler-559 b,66.33464865138288,361000000.0,1270000000.0,0.1277
Kepler-56 b,59.1462395307701,651000000.0,2210000000.0,0.1028
Kepler-56 c,33.41399456304261,980000000.0,18100000000.0,0.1652
Kepler-560 b,62.83282064305908,172000000.0,361000000.0,0.0899
Kepler-562 b,61.37336859060324,521000000.0,2370000000.0,0.1333
Kepler-563 b,67.16893632650418,309000000.0,975000000.0,0.1418
Kepler-564 b,65.32528548185492,463000000.0,1940000000.0,0.0484
Kepler-565 b,68.24912970995595,364000000.0,1290000000.0,0.0501
Kepler-566 b,70.39980449099697,215000000.0,527000000.0,0.1247
Kepler-567 b,70.40551298575559,225000000.0,569000000.0,0.1229
Kepler-568 b,71.2075788030035,226000000.0,573000000.0,0.0794
Kepler-570 b,71.68596553640592,245000000.0,657000000.0,0.0497
Kepler-571 b,71.07400266376021,264000000.0,746000000.0,0.0546
Kepler-572 b,69.37876229946335,258000000.0,718000000.0,0.1192
Kepler-574 b,71.34985329206681,239000000.0,630000000.0,0.0723
Kepler-575 b,71.09130954195442,239000000.0,630000000.0,0.0788
Kepler-576 b,65.48713796160854,327000000.0,1070000000.0,0.179
Kepler-577 b,68.18735759835315,255000000.0,704000000.0,0.1348
Kepler-578 b,73.34089937608347,200000000.0,466000000.0,0.0266
Kepler-579 b,72.13068106046471,200000000.0,466000000.0,0.0854
Kepler-580 b,70.7575477040761,257000000.0,713000000.0,0.0683
Kepler-581 b,65.72039967936624,263000000.0,741000000.0,0.2259
Kepler-582 b,65.99302192748429,368000000.0,1310000000.0,0.1254
Kepler-583 b,71.82981541246836,228000000.0,582000000.0,0.0689
Kepler-584 b,61.88816233665995,421000000.0,1650000000.0,0.2281
Kepler-586 b,71.0507662870925,279000000.0,820000000.0,0.0331
Kepler-587 b,71.30379422220872,223000000.0,560000000.0,0.0952
Kepler-588 b,71.18933922168212,263000000.0,741000000.0,0.052
Kepler-589 b,70.34941296457343,227000000.0,577000000.0,0.1196
Kepler-589 c,75.45172081306298,111727238.0,145000000.0,0.0426
Kepler-590 b,66.87730615921518,402000000.0,1520000000.0,0.0647
Kepler-591 b,59.62897591832577,339000000.0,1140000000.0,0.3554
Kepler-592 b,72.07712594787604,239000000.0,630000000.0,0.0397
Kepler-593 b,67.94915073563601,287000000.0,860000000.0,0.1508
Kepler-594 b,71.0358876770526,218000000.0,539000000.0,0.1089
Kepler-595 b,64.44596868572847,370800000.0,1740000000.0,0.1582
Kepler-595 c,74.17480327468449,100900000.0,330000000.0,0.0983
Kepler-599 b,68.87091394484727,284000000.0,845000000.0,0.1128
Kepler-6 b,25.628850473542933,1461653600.0,21231044000.0,0.04852
Kepler-600 b,67.49384387035813,290000000.0,875000000.0,0.1536
Kepler-602 b,71.03860966345393,209000000.0,502000000.0,0.1224
Kepler-604 b,68.05109918956529,259000000.0,722000000.0,0.1735
Kepler-606 b,66.20308082298175,331000000.0,1100000000.0,0.17
Kepler-608 b,67.92315076948668,364000000.0,1290000000.0,0.0685
Kepler-609 b,68.76325391296847,335000000.0,1120000000.0,0.0682
Kepler-610 b,66.19228707603104,419000000.0,1630000000.0,0.0719
Kepler-611 b,74.17116165467417,165000000.0,336000000.0,0.0351
Kepler-612 b,70.66458679533464,284000000.0,845000000.0,0.0452
Kepler-613 b,70.40896437881813,229000000.0,586000000.0,0.1232
Kepler-614 b,70.39148518204948,239000000.0,630000000.0,0.1027
Kepler-615 b,72.73724335379156,174000000.0,368000000.0,0.085
Kepler-616 b,70.88599095260227,243000000.0,648000000.0,0.0927
Kepler-616 c,59.571748186860766,341000000.0,1150000000.0,0.4024
Kepler-616 d,64.08285609710796,265300000.0,752000000.0,0.2749
Kepler-617 b,75.16593345682146,132000000.0,230000000.0,0.0219
Kepler-619 d,65.54577946802853,417000000.0,1620000000.0,0.1021
Kepler-620 b,67.89358520395788,332000000.0,1100000000.0,0.1053
Kepler-621 b,72.3581935962348,230000000.0,590000000.0,0.031
Kepler-622 b,71.0790874170359,213000000.0,518000000.0,0.0978
Kepler-623 b,69.37205979729733,301000000.0,932000000.0,0.0854
Kepler-632 b,68.34430312311116,221000000.0,552000000.0,0.1885
Kepler-636 b,64.0297089305362,445000000.0,1810000000.0,0.1185
Kepler-65 b,75.25960942265185,142000000.0,240000000.0,0.035
Kepler-65 c,72.28656019767104,258000000.0,540000000.0,0.068
Kepler-65 d,74.59311351021555,152000000.0,414000000.0,0.084
Kepler-650 b,70.42386766770295,296000000.0,906000000.0,0.0421
Kepler-656 c,74.39072564761798,141000000.0,257000000.0,0.0602
Kepler-658 b,74.3980381827294,163000000.0,329000000.0,0.0188
Kepler-659 b,69.53541516312663,250000000.0,680000000.0,0.1204
Kepler-66 b,68.66067999273119,280000000.0,825000000.0,0.1352
Kepler-660 b,70.59955164481073,257000000.0,713000000.0,0.0759
Kepler-661 b,69.65542784324353,307000000.0,964000000.0,0.0585
Kepler-662 b,69.8288108473286,218000000.0,539000000.0,0.1408
Kepler-663 b,71.15760440730149,260000000.0,727000000.0,0.0559
Kepler-664 b,71.35842151502234,266000000.0,756000000.0,0.0374
Kepler-665 b,69.50178489276742,260000000.0,727000000.0,0.1148
Kepler-666 b,71.79621306595955,240000000.0,635000000.0,0.0542
Kepler-667 b,59.35298157740813,473000000.0,2010000000.0,0.2288
Kepler-668 b,70.36900083473309,270000000.0,775000000.0,0.0768
Kepler-669 b,64.65406445717862,483000000.0,2080000000.0,0.0529
Kepler-67 b,68.5731472118085,294000000.0,896000000.0,0.1171
Kepler-671 b,71.0098034291753,269000000.0,770000000.0,0.0503
Kepler-672 b,66.4232280825409,250000000.0,680000000.0,0.2163
Kepler-673 b,59.24001468900768,654000000.0,3480000000.0,0.0455
Kepler-674 b,74.0922064542808,169000000.0,350000000.0,0.028
Kepler-675 b,72.00874862167784,244000000.0,653000000.0,0.0325
Kepler-676 b,68.90529251369506,304000000.0,948000000.0,0.0798
Kepler-677 b,62.5575824206619,538000000.0,2500000000.0,0.067
Kepler-678 b,63.21373119069975,514000000.0,2310000000.0,0.0732
Kepler-679 b,68.87265158120037,301000000.0,932000000.0,0.0983
Kepler-680 b,71.86162362513389,242000000.0,644000000.0,0.0469
Kepler-681 b,66.56582281785869,308000000.0,969000000.0,0.1635
Kepler-682 b,55.14094445718081,737000000.0,4260000000.0,0.1058
Kepler-683 b,73.28491713581033,197000000.0,454000000.0,0.0355
Kepler-684 b,68.70252783928079,336000000.0,1120000000.0,0.064
Kepler-685 b,45.46013860904833,1058000000.0,7880000000.0,0.0265
Kepler-687 b,66.15885602184119,352000000.0,1220000000.0,0.1326
Kepler-688 b,48.10454609410711,976000000.0,6870000000.0,0.046
Kepler-689 b,67.71915054031463,289000000.0,870000000.0,0.1449
Kepler-69 b,62.11932112054399,224000000.0,565000000.0,0.094
Kepler-690 b,60.56384595548001,595000000.0,2960000000.0,0.081
Kepler-691 b,72.11635159178547,209000000.0,502000000.0,0.0649
Kepler-692 b,67.16753108358856,311000000.0,985000000.0,0.1495
Kepler-693 b,44.85763202344992,1018000000.0,7380000000.0,0.1121
Kepler-694 b,70.38168035731178,280000000.0,825000000.0,0.0659
Kepler-695 b,50.19583580951405,921000000.0,6230000000.0,0.0374
Kepler-696 b,60.47500573326157,614000000.0,3130000000.0,0.0535
Kepler-697 b,66.85803468665556,413000000.0,1600000000.0,0.0471
Kepler-698 b,66.31807298191212,368000000.0,1310000000.0,0.1255
Kepler-7 b,33.0683648518917,1818099800.0,14016303000.0,0.06067
Kepler-700 b,51.59266509564869,599000000.0,3000000000.0,0.3577
Kepler-701 b,69.66758035515478,284000000.0,845000000.0,0.0895
Kepler-702 b,49.21707196576866,917000000.0,6180000000.0,0.088
Kepler-703 b,53.50919600208585,820000000.0,5110000000.0,0.0535
Kepler-704 b,71.31461276501977,261000000.0,732000000.0,0.047
Kepler-705 b,64.85533079733416,211000000.0,510000000.0,0.232
Kepler-707 b,75.05606139258043,133000000.0,233000000.0,0.0325
Kepler-708 b,70.48930576613901,293000000.0,891000000.0,0.0426
Kepler-709 b,68.57742807640905,292000000.0,885000000.0,0.1173
Kepler-710 b,73.26001773144318,188000000.0,419000000.0,0.0524
Kepler-711 b,66.02615694330511,341000000.0,1150000000.0,0.1429
Kepler-713 b,71.13381595457042,248000000.0,671000000.0,0.0748
Kepler-714 b,47.79960235419918,967000000.0,6760000000.0,0.0832
Kepler-715 b,67.06286830257737,375000000.0,1350000000.0,0.0933
Kepler-717 b,71.75363263956037,242000000.0,644000000.0,0.052
Kepler-719 b,52.33805491794393,852000000.0,5450000000.0,0.0556
Kepler-720 b,52.756352662494855,841000000.0,5340000000.0,0.0539
Kepler-721 b,70.98480714096345,264000000.0,746000000.0,0.0583
Kepler-722 b,71.20858622880803,263000000.0,741000000.0,0.0514
Kepler-722 c,61.28127718408639,282000000.0,835000000.0,0.4471
Kepler-724 b,69.42751351903433,329000000.0,1080000000.0,0.0433
Kepler-726 b,66.72893382534826,326000000.0,1070000000.0,0.1406
Kepler-727 b,71.33206687314306,253000000.0,694000000.0,0.0546
Kepler-728 b,68.91409355016113,334000000.0,1110000000.0,0.0625
Kepler-729 b,68.59340713559853,358000000.0,1250000000.0,0.0432
Kepler-732 b,71.663921680922,218000000.0,539000000.0,0.0691
Kepler-732 c,75.55126674976344,127000000.0,215000000.0,0.0143
Kepler-733 b,68.14976360681342,282000000.0,835000000.0,0.1483
Kepler-734 b,68.20896064448397,356000000.0,1240000000.0,0.0583
Kepler-735 b,69.17743159187151,295000000.0,901000000.0,0.0965
Kepler-736 b,70.42413605467323,293000000.0,891000000.0,0.0428
Kepler-737 b,69.39549397042774,196000000.0,450000000.0,0.1422
Kepler-738 b,68.49598568383797,250000000.0,680000000.0,0.1552
Kepler-739 b,67.95089234360165,332000000.0,1100000000.0,0.1054
Kepler-74 b,31.244101732111872,1076000000.0,20022000000.0,0.0781
Kepler-740 b,65.54334028499174,457000000.0,1890000000.0,0.0462
Kepler-741 b,69.79299574190813,297000000.0,911000000.0,0.0744
Kepler-742 b,68.80682248799248,324000000.0,1060000000.0,0.0744
Kepler-745 b,71.64933319859625,216000000.0,531000000.0,0.0915
Kepler-746 b,75.47939088100787,111000000.0,141000000.0,0.0435
Kepler-747 b,58.54439706249027,527000000.0,2410000000.0,0.1916
Kepler-748 b,71.02098413450575,252000000.0,690000000.0,0.0745
Kepler-749 b,67.87188627908424,310000000.0,980000000.0,0.1054
Kepler-751 b,69.68184242155368,246000000.0,662000000.0,0.1263
Kepler-752 b,68.48000785354407,281000000.0,830000000.0,0.1353
Kepler-753 b,72.96687823358697,191000000.0,431000000.0,0.054
Kepler-754 b,71.36797882610038,201000000.0,470000000.0,0.116
Kepler-756 b,75.78997663266287,112000000.0,146000000.0,0.0219
Kepler-757 b,75.15920696415229,136000000.0,242000000.0,0.019
Kepler-759 b,66.55323271105566,227000000.0,577000000.0,0.2329
Kepler-761 b,71.9789748774301,203000000.0,478000000.0,0.0874
Kepler-763 b,75.50596276369754,122000000.0,198000000.0,0.0205
Kepler-763 c,74.53826988669587,142000000.0,260000000.0,0.0466
Kepler-763 d,73.50595049933087,167000000.0,343000000.0,0.0634
Kepler-764 b,73.46117389478131,164000000.0,333000000.0,0.0724
Kepler-765 b,68.23039793505588,243000000.0,648000000.0,0.1754
Kepler-766 b,68.71206717375175,339000000.0,1140000000.0,0.066
Kepler-768 b,72.4460426394898,179000000.0,386000000.0,0.092
Kepler-769 b,69.87895221578738,292000000.0,885000000.0,0.0778
Kepler-769 c,71.75523375719078,179000000.0,386000000.0,0.1297
Kepler-77 b,38.57971751314673,1076100000.0,13666100000.0,0.04501
Kepler-770 b,69.90861233085438,230000000.0,590000000.0,0.1694
Kepler-770 c,75.52235510798316,120000000.0,187000000.0,0.0309
Kepler-770 d,74.58285271820259,140000000.0,254000000.0,0.0616
Kepler-771 b,72.7636977813558,182000000.0,397000000.0,0.0843
Kepler-776 b,74.78870697733052,128000000.0,218000000.0,0.0523
